"","接种时间1","events","cumnum","group","N","rate"
"2834",2022-03-22,12,195629,"Patial vaccination",274363,71.3029818160612
"2835",2022-03-23,9,195638,"Patial vaccination",274363,71.3062621417611
"2836",2022-03-24,13,195651,"Patial vaccination",274363,71.3110003899943
"2837",2022-03-25,9,195660,"Patial vaccination",274363,71.3142807156942
"2838",2022-03-26,8,195668,"Patial vaccination",274363,71.3171965607607
"2839",2022-03-27,8,195676,"Patial vaccination",274363,71.3201124058273
"2840",2022-03-28,0,195676,"Patial vaccination",274363,71.3201124058273
"2841",2022-03-29,0,195676,"Patial vaccination",274363,71.3201124058273
"2842",2022-03-30,0,195676,"Patial vaccination",274363,71.3201124058273
"2843",2022-03-31,0,195676,"Patial vaccination",274363,71.3201124058273
"2844",2022-04-01,0,195676,"Patial vaccination",274363,71.3201124058273
"2845",2022-04-02,0,195676,"Patial vaccination",274363,71.3201124058273
"2846",2022-04-03,0,195676,"Patial vaccination",274363,71.3201124058273
"2847",2022-04-04,0,195676,"Patial vaccination",274363,71.3201124058273
"2848",2022-04-05,0,195676,"Patial vaccination",274363,71.3201124058273
"2849",2022-04-06,0,195676,"Patial vaccination",274363,71.3201124058273
"2850",2022-04-07,0,195676,"Patial vaccination",274363,71.3201124058273
"2851",2022-04-08,0,195676,"Patial vaccination",274363,71.3201124058273
"2852",2022-04-09,0,195676,"Patial vaccination",274363,71.3201124058273
"2853",2022-04-10,0,195676,"Patial vaccination",274363,71.3201124058273
"2854",2022-04-11,1,195677,"Patial vaccination",274363,71.3204768864606
"2855",2022-04-12,0,195677,"Patial vaccination",274363,71.3204768864606
"2856",2022-04-13,0,195677,"Patial vaccination",274363,71.3204768864606
"2857",2022-04-14,0,195677,"Patial vaccination",274363,71.3204768864606
"2858",2022-04-15,0,195677,"Patial vaccination",274363,71.3204768864606
"2859",2022-04-16,1,195678,"Patial vaccination",274363,71.320841367094
"2860",2022-04-17,0,195678,"Patial vaccination",274363,71.320841367094
"2861",2022-04-18,0,195678,"Patial vaccination",274363,71.320841367094
"2862",2022-04-19,0,195678,"Patial vaccination",274363,71.320841367094
"2863",2022-04-20,0,195678,"Patial vaccination",274363,71.320841367094
"2864",2022-04-21,0,195678,"Patial vaccination",274363,71.320841367094
"2865",2022-04-22,0,195678,"Patial vaccination",274363,71.320841367094
"2866",2022-04-23,0,195678,"Patial vaccination",274363,71.320841367094
"2867",2022-04-24,0,195678,"Patial vaccination",274363,71.320841367094
"2868",2022-04-25,0,195678,"Patial vaccination",274363,71.320841367094
"2869",2022-04-26,0,195678,"Patial vaccination",274363,71.320841367094
"2870",2022-04-27,0,195678,"Patial vaccination",274363,71.320841367094
"2871",2022-04-28,0,195678,"Patial vaccination",274363,71.320841367094
"2872",2022-04-29,0,195678,"Patial vaccination",274363,71.320841367094
"2873",2022-04-30,0,195678,"Patial vaccination",274363,71.320841367094
"2874",2022-05-01,1,195679,"Patial vaccination",274363,71.3212058477273
"2875",2022-05-02,2,195681,"Patial vaccination",274363,71.3219348089939
"2876",2022-05-03,4,195685,"Patial vaccination",274363,71.3233927315272
"2877",2022-05-04,6,195691,"Patial vaccination",274363,71.3255796153271
"2878",2022-05-05,2,195693,"Patial vaccination",274363,71.3263085765938
"2879",2022-05-06,5,195698,"Patial vaccination",274363,71.3281309797604
"2880",2022-05-07,5,195703,"Patial vaccination",274363,71.329953382927
"2881",2022-05-08,5,195708,"Patial vaccination",274363,71.3317757860936
"2882",2022-05-09,3,195711,"Patial vaccination",274363,71.3328692279936
"2883",2022-05-10,1,195712,"Patial vaccination",274363,71.3332337086269
"2884",2022-05-11,5,195717,"Patial vaccination",274363,71.3350561117935
"2885",2022-05-12,0,195717,"Patial vaccination",274363,71.3350561117935
"2886",2022-05-13,0,195717,"Patial vaccination",274363,71.3350561117935
"2887",2022-05-14,3,195720,"Patial vaccination",274363,71.3361495536935
"2888",2022-05-15,4,195724,"Patial vaccination",274363,71.3376074762268
"2889",2022-05-16,14,195738,"Patial vaccination",274363,71.3427102050933
"2890",2022-05-17,3,195741,"Patial vaccination",274363,71.3438036469932
"2891",2022-05-18,4,195745,"Patial vaccination",274363,71.3452615695265
"2892",2022-05-19,5,195750,"Patial vaccination",274363,71.3470839726931
"2893",2022-05-20,1,195751,"Patial vaccination",274363,71.3474484533264
"2894",2022-05-21,15,195766,"Patial vaccination",274363,71.3529156628262
"2895",2022-05-22,4,195770,"Patial vaccination",274363,71.3543735853595
"2896",2022-05-23,21,195791,"Patial vaccination",274363,71.3620276786593
"2897",2022-05-24,17,195808,"Patial vaccination",274363,71.3682238494258
"2898",2022-05-25,23,195831,"Patial vaccination",274363,71.3766069039922
"2899",2022-05-26,32,195863,"Patial vaccination",274363,71.3882702842585
"2900",2022-05-27,29,195892,"Patial vaccination",274363,71.3988402226248
"2901",2022-05-28,54,195946,"Patial vaccination",274363,71.4185221768241
"2902",2022-05-29,43,195989,"Patial vaccination",274363,71.434194844057
"2903",2022-05-30,46,196035,"Patial vaccination",274363,71.4509609531898
"2904",2022-05-31,58,196093,"Patial vaccination",274363,71.4721008299224
"2905",2022-06-01,37,196130,"Patial vaccination",274363,71.4855866133553
"2906",2022-06-02,57,196187,"Patial vaccination",274363,71.5063620094546
"2907",2022-06-03,24,196211,"Patial vaccination",274363,71.5151095446543
"2908",2022-06-04,49,196260,"Patial vaccination",274363,71.5329690956871
"2909",2022-06-05,24,196284,"Patial vaccination",274363,71.5417166308868
"2910",2022-06-06,48,196332,"Patial vaccination",274363,71.5592117012862
"2911",2022-06-07,39,196371,"Patial vaccination",274363,71.5734264459858
"2912",2022-06-08,43,196414,"Patial vaccination",274363,71.5890991132186
"2913",2022-06-09,44,196458,"Patial vaccination",274363,71.6051362610848
"2914",2022-06-10,23,196481,"Patial vaccination",274363,71.6135193156512
"2915",2022-06-11,13,196494,"Patial vaccination",274363,71.6182575638843
"2916",2022-06-12,15,196509,"Patial vaccination",274363,71.6237247733842
"2917",2022-06-13,36,196545,"Patial vaccination",274363,71.6368460761837
"2918",2022-06-14,48,196593,"Patial vaccination",274363,71.6543411465832
"2919",2022-06-15,43,196636,"Patial vaccination",274363,71.670013813816
"2920",2022-06-16,35,196671,"Patial vaccination",274363,71.6827706359823
"2921",2022-06-17,24,196695,"Patial vaccination",274363,71.691518171182
"2922",2022-06-18,12,196707,"Patial vaccination",274363,71.6958919387818
"2923",2022-06-19,21,196728,"Patial vaccination",274363,71.7035460320816
"2924",2022-06-20,35,196763,"Patial vaccination",274363,71.7163028542478
"2925",2022-06-21,39,196802,"Patial vaccination",274363,71.7305175989474
"2926",2022-06-22,34,196836,"Patial vaccination",274363,71.7429099404803
"2927",2022-06-23,30,196866,"Patial vaccination",274363,71.75384435948
"2928",2022-06-24,18,196884,"Patial vaccination",274363,71.7604050108798
"2929",2022-06-25,23,196907,"Patial vaccination",274363,71.7687880654461
"2930",2022-06-26,23,196930,"Patial vaccination",274363,71.7771711200125
"2931",2022-06-27,34,196964,"Patial vaccination",274363,71.7895634615455
"2932",2022-06-28,26,196990,"Patial vaccination",274363,71.7990399580118
"2933",2022-06-29,36,197026,"Patial vaccination",274363,71.8121612608114
"2934",2022-06-30,34,197060,"Patial vaccination",274363,71.8245536023443
"2935",2022-07-01,12,197072,"Patial vaccination",274363,71.8289273699442
"2936",2022-07-02,13,197085,"Patial vaccination",274363,71.8336656181774
"2937",2022-07-03,12,197097,"Patial vaccination",274363,71.8380393857772
"2938",2022-07-04,14,197111,"Patial vaccination",274363,71.8431421146437
"2939",2022-07-05,16,197127,"Patial vaccination",274363,71.8489738047769
"2940",2022-07-06,13,197140,"Patial vaccination",274363,71.8537120530101
"2941",2022-07-07,12,197152,"Patial vaccination",274363,71.8580858206099
"2942",2022-07-08,14,197166,"Patial vaccination",274363,71.8631885494764
"2943",2022-07-09,11,197177,"Patial vaccination",274363,71.867197836443
"2944",2022-07-10,7,197184,"Patial vaccination",274363,71.8697492008762
"2945",2022-07-11,10,197194,"Patial vaccination",274363,71.8733940072094
"2946",2022-07-12,12,197206,"Patial vaccination",274363,71.8777677748093
"2947",2022-07-13,15,197221,"Patial vaccination",274363,71.8832349843091
"2948",2022-07-14,17,197238,"Patial vaccination",274363,71.8894311550756
"2949",2022-07-15,18,197256,"Patial vaccination",274363,71.8959918064754
"2950",2022-07-16,8,197264,"Patial vaccination",274363,71.8989076515419
"2951",2022-07-17,7,197271,"Patial vaccination",274363,71.9014590159752
"2952",2022-07-18,9,197280,"Patial vaccination",274363,71.9047393416751
"2953",2022-07-19,5,197285,"Patial vaccination",274363,71.9065617448417
"2954",2022-07-20,11,197296,"Patial vaccination",274363,71.9105710318082
"2955",2022-07-21,7,197303,"Patial vaccination",274363,71.9131223962415
"2956",2022-07-22,6,197309,"Patial vaccination",274363,71.9153092800414
"2957",2022-07-23,19,197328,"Patial vaccination",274363,71.9222344120745
"2958",2022-07-24,11,197339,"Patial vaccination",274363,71.9262436990411
"2959",2022-07-25,9,197348,"Patial vaccination",274363,71.9295240247409
"2960",2022-07-26,9,197357,"Patial vaccination",274363,71.9328043504408
"2961",2022-07-27,19,197376,"Patial vaccination",274363,71.939729482474
"2962",2022-07-28,23,197399,"Patial vaccination",274363,71.9481125370403
"2963",2022-07-29,24,197423,"Patial vaccination",274363,71.9568600722401
"2964",2022-07-30,26,197449,"Patial vaccination",274363,71.9663365687064
"2965",2022-07-31,20,197469,"Patial vaccination",274363,71.9736261813729
"2966",2022-08-01,8,197477,"Patial vaccination",274363,71.9765420264394
"2967",2022-08-02,13,197490,"Patial vaccination",274363,71.9812802746726
"2968",2022-08-03,6,197496,"Patial vaccination",274363,71.9834671584725
"2969",2022-08-04,8,197504,"Patial vaccination",274363,71.9863830035391
"2970",2022-08-05,14,197518,"Patial vaccination",274363,71.9914857324056
"2971",2022-08-06,4,197522,"Patial vaccination",274363,71.9929436549389
"2972",2022-08-07,6,197528,"Patial vaccination",274363,71.9951305387388
"2973",2022-08-08,4,197532,"Patial vaccination",274363,71.9965884612721
"2974",2022-08-09,3,197535,"Patial vaccination",274363,71.9976819031721
"2975",2022-08-10,5,197540,"Patial vaccination",274363,71.9995043063387
"2976",2022-08-11,4,197544,"Patial vaccination",274363,72.000962228872
"2977",2022-08-12,7,197551,"Patial vaccination",274363,72.0035135933052
"2978",2022-08-13,5,197556,"Patial vaccination",274363,72.0053359964718
"2979",2022-08-14,2,197558,"Patial vaccination",274363,72.0060649577385
"2980",2022-08-15,3,197561,"Patial vaccination",274363,72.0071583996384
"2981",2022-08-16,3,197564,"Patial vaccination",274363,72.0082518415384
"2982",2022-08-17,3,197567,"Patial vaccination",274363,72.0093452834384
"2983",2022-08-18,6,197573,"Patial vaccination",274363,72.0115321672383
"2984",2022-08-19,7,197580,"Patial vaccination",274363,72.0140835316715
"2985",2022-08-20,5,197585,"Patial vaccination",274363,72.0159059348382
"2986",2022-08-21,6,197591,"Patial vaccination",274363,72.0180928186381
"2987",2022-08-22,1,197592,"Patial vaccination",274363,72.0184572992714
"2988",2022-08-23,5,197597,"Patial vaccination",274363,72.020279702438
"2989",2022-08-24,7,197604,"Patial vaccination",274363,72.0228310668713
"2990",2022-08-25,10,197614,"Patial vaccination",274363,72.0264758732045
"2991",2022-08-26,6,197620,"Patial vaccination",274363,72.0286627570044
"2992",2022-08-27,3,197623,"Patial vaccination",274363,72.0297561989044
"2993",2022-08-28,6,197629,"Patial vaccination",274363,72.0319430827043
"2994",2022-08-29,8,197637,"Patial vaccination",274363,72.0348589277709
"2995",2022-08-30,2,197639,"Patial vaccination",274363,72.0355878890375
"2996",2022-08-31,5,197644,"Patial vaccination",274363,72.0374102922041
"2997",2022-09-01,0,197644,"Patial vaccination",274363,72.0374102922041
"2998",2022-09-02,7,197651,"Patial vaccination",274363,72.0399616566374
"2999",2022-09-03,3,197654,"Patial vaccination",274363,72.0410550985373
"3000",2022-09-04,2,197656,"Patial vaccination",274363,72.041784059804
"3001",2022-09-05,1,197657,"Patial vaccination",274363,72.0421485404373
"3002",2022-09-06,4,197661,"Patial vaccination",274363,72.0436064629706
"3003",2022-09-07,7,197668,"Patial vaccination",274363,72.0461578274038
"3004",2022-09-08,1,197669,"Patial vaccination",274363,72.0465223080372
"3005",2022-09-09,2,197671,"Patial vaccination",274363,72.0472512693038
"3006",2022-09-10,0,197671,"Patial vaccination",274363,72.0472512693038
"3007",2022-09-11,0,197671,"Patial vaccination",274363,72.0472512693038
"3008",2022-09-12,2,197673,"Patial vaccination",274363,72.0479802305704
"3009",2022-09-13,2,197675,"Patial vaccination",274363,72.0487091918371
"3010",2022-09-14,2,197677,"Patial vaccination",274363,72.0494381531037
"3011",2022-09-15,0,197677,"Patial vaccination",274363,72.0494381531037
"3012",2022-09-16,1,197678,"Patial vaccination",274363,72.0498026337371
"3013",2022-09-17,5,197683,"Patial vaccination",274363,72.0516250369037
"3014",2022-09-18,0,197683,"Patial vaccination",274363,72.0516250369037
"3015",2022-09-19,1,197684,"Patial vaccination",274363,72.051989517537
"3016",2022-09-20,3,197687,"Patial vaccination",274363,72.0530829594369
"3017",2022-09-21,4,197691,"Patial vaccination",274363,72.0545408819702
"3018",2022-09-22,2,197693,"Patial vaccination",274363,72.0552698432369
"3019",2022-09-23,2,197695,"Patial vaccination",274363,72.0559988045035
"3020",2022-09-24,3,197698,"Patial vaccination",274363,72.0570922464035
"3021",2022-09-25,2,197700,"Patial vaccination",274363,72.0578212076701
"3022",2022-09-26,2,197702,"Patial vaccination",274363,72.0585501689368
"3023",2022-09-27,1,197703,"Patial vaccination",274363,72.0589146495701
"3024",2022-09-28,3,197706,"Patial vaccination",274363,72.0600080914701
"3025",2022-09-29,0,197706,"Patial vaccination",274363,72.0600080914701
"3026",2022-09-30,2,197708,"Patial vaccination",274363,72.0607370527367
"3027",2022-10-01,1,197709,"Patial vaccination",274363,72.06110153337
"3028",2022-10-02,0,197709,"Patial vaccination",274363,72.06110153337
"3029",2022-10-03,0,197709,"Patial vaccination",274363,72.06110153337
"3030",2022-10-04,0,197709,"Patial vaccination",274363,72.06110153337
"3031",2022-10-05,1,197710,"Patial vaccination",274363,72.0614660140033
"3032",2022-10-06,1,197711,"Patial vaccination",274363,72.0618304946367
"3033",2022-10-07,0,197711,"Patial vaccination",274363,72.0618304946367
"3034",2022-10-08,0,197711,"Patial vaccination",274363,72.0618304946367
"3035",2022-10-09,0,197711,"Patial vaccination",274363,72.0618304946367
"3036",2022-10-10,4,197715,"Patial vaccination",274363,72.06328841717
"3037",2022-10-11,0,197715,"Patial vaccination",274363,72.06328841717
"3038",2022-10-12,4,197719,"Patial vaccination",274363,72.0647463397032
"3039",2022-10-13,1,197720,"Patial vaccination",274363,72.0651108203366
"3040",2022-10-14,4,197724,"Patial vaccination",274363,72.0665687428698
"3041",2022-10-15,2,197726,"Patial vaccination",274363,72.0672977041365
"3042",2022-10-16,2,197728,"Patial vaccination",274363,72.0680266654031
"3043",2022-10-17,5,197733,"Patial vaccination",274363,72.0698490685698
"3044",2022-10-18,2,197735,"Patial vaccination",274363,72.0705780298364
"3045",2022-10-19,1,197736,"Patial vaccination",274363,72.0709425104697
"3046",2022-10-20,3,197739,"Patial vaccination",274363,72.0720359523697
"3047",2022-10-21,2,197741,"Patial vaccination",274363,72.0727649136363
"3048",2022-10-22,3,197744,"Patial vaccination",274363,72.0738583555363
"3049",2022-10-23,5,197749,"Patial vaccination",274363,72.0756807587029
"3050",2022-10-24,2,197751,"Patial vaccination",274363,72.0764097199695
"3051",2022-10-25,4,197755,"Patial vaccination",274363,72.0778676425028
"3052",2022-10-26,2,197757,"Patial vaccination",274363,72.0785966037695
"3053",2022-10-27,5,197762,"Patial vaccination",274363,72.0804190069361
"3054",2022-10-28,2,197764,"Patial vaccination",274363,72.0811479682027
"3055",2022-10-29,4,197768,"Patial vaccination",274363,72.082605890736
"3056",2022-10-30,0,197768,"Patial vaccination",274363,72.082605890736
"3057",2022-10-31,4,197772,"Patial vaccination",274363,72.0840638132693
"3058",2022-11-01,1,197773,"Patial vaccination",274363,72.0844282939026
"3059",2022-11-02,4,197777,"Patial vaccination",274363,72.0858862164359
"3060",2022-11-03,5,197782,"Patial vaccination",274363,72.0877086196025
"3061",2022-11-04,4,197786,"Patial vaccination",274363,72.0891665421358
"3062",2022-11-05,3,197789,"Patial vaccination",274363,72.0902599840357
"3063",2022-11-06,2,197791,"Patial vaccination",274363,72.0909889453024
"3064",2022-11-07,3,197794,"Patial vaccination",274363,72.0920823872024
"3065",2022-11-08,2,197796,"Patial vaccination",274363,72.092811348469
"3066",2022-11-09,3,197799,"Patial vaccination",274363,72.093904790369
"3067",2022-11-10,2,197801,"Patial vaccination",274363,72.0946337516356
"3068",2022-11-11,3,197804,"Patial vaccination",274363,72.0957271935356
"3069",2022-11-12,3,197807,"Patial vaccination",274363,72.0968206354355
"3070",2022-11-13,1,197808,"Patial vaccination",274363,72.0971851160689
"3071",2022-11-14,4,197812,"Patial vaccination",274363,72.0986430386021
"3072",2022-11-15,2,197814,"Patial vaccination",274363,72.0993719998688
"3073",2022-11-16,3,197817,"Patial vaccination",274363,72.1004654417687
"3074",2022-11-17,5,197822,"Patial vaccination",274363,72.1022878449354
"3075",2022-11-18,4,197826,"Patial vaccination",274363,72.1037457674686
"3076",2022-11-19,6,197832,"Patial vaccination",274363,72.1059326512686
"3077",2022-11-20,5,197837,"Patial vaccination",274363,72.1077550544352
"3078",2022-11-21,8,197845,"Patial vaccination",274363,72.1106708995018
"3079",2022-11-22,5,197850,"Patial vaccination",274363,72.1124933026684
"3080",2022-11-23,5,197855,"Patial vaccination",274363,72.114315705835
"3081",2022-11-24,7,197862,"Patial vaccination",274363,72.1168670702682
"3082",2022-11-25,2,197864,"Patial vaccination",274363,72.1175960315349
"3083",2022-11-26,7,197871,"Patial vaccination",274363,72.1201473959681
"3084",2022-11-27,2,197873,"Patial vaccination",274363,72.1208763572347
"3085",2022-11-28,7,197880,"Patial vaccination",274363,72.123427721668
"3086",2022-11-29,4,197884,"Patial vaccination",274363,72.1248856442013
"3087",2022-11-30,5,197889,"Patial vaccination",274363,72.1267080473679
"3088",2022-12-01,6,197895,"Patial vaccination",274363,72.1288949311678
"3089",2022-12-02,3,197898,"Patial vaccination",274363,72.1299883730678
"3090",2022-12-03,7,197905,"Patial vaccination",274363,72.132539737501
"3091",2022-12-04,6,197911,"Patial vaccination",274363,72.134726621301
"3092",2022-12-05,10,197921,"Patial vaccination",274363,72.1383714276342
"3093",2022-12-06,34,197955,"Patial vaccination",274363,72.1507637691671
"3094",2022-12-07,38,197993,"Patial vaccination",274363,72.1646140332333
"3095",2022-12-08,47,198040,"Patial vaccination",274363,72.1817446229995
"3096",2022-12-09,61,198101,"Patial vaccination",274363,72.2039779416321
"3097",2022-12-10,72,198173,"Patial vaccination",274363,72.2302205472312
"3098",2022-12-11,56,198229,"Patial vaccination",274363,72.2506314626972
"3099",2022-12-12,91,198320,"Patial vaccination",274363,72.2837992003295
"3100",2022-12-13,77,198397,"Patial vaccination",274363,72.3118642090952
"3101",2022-12-14,70,198467,"Patial vaccination",274363,72.3373778534278
"3102",2022-12-15,103,198570,"Patial vaccination",274363,72.3749193586599
"3103",2022-12-16,264,198834,"Patial vaccination",274363,72.4711422458568
"3104",2022-12-17,152,198986,"Patial vaccination",274363,72.5265433021216
"3105",2022-12-18,41,199027,"Patial vaccination",274363,72.5414870080878
"3106",2022-12-19,0,199027,"Patial vaccination",274363,72.5414870080878
"3107",2022-12-20,58,199085,"Patial vaccination",274363,72.5626268848205
"3108",2022-12-21,105,199190,"Patial vaccination",274363,72.6008973513192
"3109",2022-12-22,87,199277,"Patial vaccination",274363,72.6326071664182
"3110",2022-12-23,54,199331,"Patial vaccination",274363,72.6522891206176
"3111",2022-12-24,4,199335,"Patial vaccination",274363,72.6537470431509
"3112",2022-12-25,6,199341,"Patial vaccination",274363,72.6559339269508
"3113",2022-12-26,4,199345,"Patial vaccination",274363,72.6573918494841
"3114",2022-12-27,7,199352,"Patial vaccination",274363,72.6599432139173
"3115",2022-12-28,6,199358,"Patial vaccination",274363,72.6621300977173
"3116",2022-12-29,3,199361,"Patial vaccination",274363,72.6632235396172
"3117",2022-12-30,7,199368,"Patial vaccination",274363,72.6657749040505
"3118",2022-12-31,2,199370,"Patial vaccination",274363,72.6665038653171
"3119",2023-01-01,2,199372,"Patial vaccination",274363,72.6672328265838
"3120",2023-01-02,1,199373,"Patial vaccination",274363,72.6675973072171
"3121",2023-01-03,6,199379,"Patial vaccination",274363,72.669784191017
"3122",2020-10-18,1,1,"Full vaccination",274363,0.000364480633321548
"3123",2020-10-19,0,1,"Full vaccination",274363,0.000364480633321548
"3124",2020-10-20,1,2,"Full vaccination",274363,0.000728961266643097
"3125",2020-10-21,0,2,"Full vaccination",274363,0.000728961266643097
"3126",2020-10-22,0,2,"Full vaccination",274363,0.000728961266643097
"3127",2020-10-23,0,2,"Full vaccination",274363,0.000728961266643097
"3128",2020-10-24,0,2,"Full vaccination",274363,0.000728961266643097
"3129",2020-10-25,0,2,"Full vaccination",274363,0.000728961266643097
"3130",2020-10-26,0,2,"Full vaccination",274363,0.000728961266643097
"3131",2020-10-27,0,2,"Full vaccination",274363,0.000728961266643097
"3132",2020-10-28,0,2,"Full vaccination",274363,0.000728961266643097
"3133",2020-10-29,0,2,"Full vaccination",274363,0.000728961266643097
"3134",2020-10-30,1,3,"Full vaccination",274363,0.00109344189996465
"3135",2020-10-31,1,4,"Full vaccination",274363,0.00145792253328619
"3136",2020-11-01,5,9,"Full vaccination",274363,0.00328032569989394
"3137",2020-11-02,0,9,"Full vaccination",274363,0.00328032569989394
"3138",2020-11-03,0,9,"Full vaccination",274363,0.00328032569989394
"3139",2020-11-04,0,9,"Full vaccination",274363,0.00328032569989394
"3140",2020-11-05,0,9,"Full vaccination",274363,0.00328032569989394
"3141",2020-11-06,0,9,"Full vaccination",274363,0.00328032569989394
"3142",2020-11-07,0,9,"Full vaccination",274363,0.00328032569989394
"3143",2020-11-08,0,9,"Full vaccination",274363,0.00328032569989394
"3144",2020-11-09,0,9,"Full vaccination",274363,0.00328032569989394
"3145",2020-11-10,0,9,"Full vaccination",274363,0.00328032569989394
"3146",2020-11-11,0,9,"Full vaccination",274363,0.00328032569989394
"3147",2020-11-12,0,9,"Full vaccination",274363,0.00328032569989394
"3148",2020-11-13,0,9,"Full vaccination",274363,0.00328032569989394
"3149",2020-11-14,0,9,"Full vaccination",274363,0.00328032569989394
"3150",2020-11-15,0,9,"Full vaccination",274363,0.00328032569989394
"3151",2020-11-16,0,9,"Full vaccination",274363,0.00328032569989394
"3152",2020-11-17,0,9,"Full vaccination",274363,0.00328032569989394
"3153",2020-11-18,0,9,"Full vaccination",274363,0.00328032569989394
"3154",2020-11-19,0,9,"Full vaccination",274363,0.00328032569989394
"3155",2020-11-20,0,9,"Full vaccination",274363,0.00328032569989394
"3156",2020-11-21,0,9,"Full vaccination",274363,0.00328032569989394
"3157",2020-11-22,0,9,"Full vaccination",274363,0.00328032569989394
"3158",2020-11-23,0,9,"Full vaccination",274363,0.00328032569989394
"3159",2020-11-24,0,9,"Full vaccination",274363,0.00328032569989394
"3160",2020-11-25,0,9,"Full vaccination",274363,0.00328032569989394
"3161",2020-11-26,0,9,"Full vaccination",274363,0.00328032569989394
"3162",2020-11-27,0,9,"Full vaccination",274363,0.00328032569989394
"3163",2020-11-28,0,9,"Full vaccination",274363,0.00328032569989394
"3164",2020-11-29,1,10,"Full vaccination",274363,0.00364480633321548
"3165",2020-11-30,0,10,"Full vaccination",274363,0.00364480633321548
"3166",2020-12-01,0,10,"Full vaccination",274363,0.00364480633321548
"3167",2020-12-02,0,10,"Full vaccination",274363,0.00364480633321548
"3168",2020-12-03,1,11,"Full vaccination",274363,0.00400928696653703
"3169",2020-12-04,0,11,"Full vaccination",274363,0.00400928696653703
"3170",2020-12-05,0,11,"Full vaccination",274363,0.00400928696653703
"3171",2020-12-06,0,11,"Full vaccination",274363,0.00400928696653703
"3172",2020-12-07,0,11,"Full vaccination",274363,0.00400928696653703
"3173",2020-12-08,0,11,"Full vaccination",274363,0.00400928696653703
"3174",2020-12-09,0,11,"Full vaccination",274363,0.00400928696653703
"3175",2020-12-10,0,11,"Full vaccination",274363,0.00400928696653703
"3176",2020-12-11,0,11,"Full vaccination",274363,0.00400928696653703
"3177",2020-12-12,0,11,"Full vaccination",274363,0.00400928696653703
"3178",2020-12-13,0,11,"Full vaccination",274363,0.00400928696653703
"3179",2020-12-14,2,13,"Full vaccination",274363,0.00473824823318013
"3180",2020-12-15,0,13,"Full vaccination",274363,0.00473824823318013
"3181",2020-12-16,0,13,"Full vaccination",274363,0.00473824823318013
"3182",2020-12-17,0,13,"Full vaccination",274363,0.00473824823318013
"3183",2020-12-18,0,13,"Full vaccination",274363,0.00473824823318013
"3184",2020-12-19,0,13,"Full vaccination",274363,0.00473824823318013
"3185",2020-12-20,0,13,"Full vaccination",274363,0.00473824823318013
"3186",2020-12-21,0,13,"Full vaccination",274363,0.00473824823318013
"3187",2020-12-22,9,22,"Full vaccination",274363,0.00801857393307407
"3188",2020-12-23,19,41,"Full vaccination",274363,0.0149437059661835
"3189",2020-12-24,11,52,"Full vaccination",274363,0.0189529929327205
"3190",2020-12-25,18,70,"Full vaccination",274363,0.0255136443325084
"3191",2020-12-26,0,70,"Full vaccination",274363,0.0255136443325084
"3192",2020-12-27,11,81,"Full vaccination",274363,0.0295229312990454
"3193",2020-12-28,24,105,"Full vaccination",274363,0.0382704664987626
"3194",2020-12-29,19,124,"Full vaccination",274363,0.045195598531872
"3195",2020-12-30,23,147,"Full vaccination",274363,0.0535786530982676
"3196",2020-12-31,2,149,"Full vaccination",274363,0.0543076143649107
"3197",2021-01-01,0,149,"Full vaccination",274363,0.0543076143649107
"3198",2021-01-02,0,149,"Full vaccination",274363,0.0543076143649107
"3199",2021-01-03,0,149,"Full vaccination",274363,0.0543076143649107
"3200",2021-01-04,1,150,"Full vaccination",274363,0.0546720949982323
"3201",2021-01-05,9,159,"Full vaccination",274363,0.0579524206981262
"3202",2021-01-06,25,184,"Full vaccination",274363,0.0670644365311649
"3203",2021-01-07,35,219,"Full vaccination",274363,0.0798212586974191
"3204",2021-01-08,16,235,"Full vaccination",274363,0.0856529488305639
"3205",2021-01-09,23,258,"Full vaccination",274363,0.0940360033969595
"3206",2021-01-10,31,289,"Full vaccination",274363,0.105334903029928
"3207",2021-01-11,216,505,"Full vaccination",274363,0.184062719827382
"3208",2021-01-12,78,583,"Full vaccination",274363,0.212492209226463
"3209",2021-01-13,52,635,"Full vaccination",274363,0.231445202159183
"3210",2021-01-14,41,676,"Full vaccination",274363,0.246388908125367
"3211",2021-01-15,49,725,"Full vaccination",274363,0.264248459158123
"3212",2021-01-16,109,834,"Full vaccination",274363,0.303976848190171
"3213",2021-01-17,16,850,"Full vaccination",274363,0.309808538323316
"3214",2021-01-18,60,910,"Full vaccination",274363,0.331677376322609
"3215",2021-01-19,106,1016,"Full vaccination",274363,0.370312323454693
"3216",2021-01-20,308,1324,"Full vaccination",274363,0.48257235851773
"3217",2021-01-21,208,1532,"Full vaccination",274363,0.558384330248612
"3218",2021-01-22,102,1634,"Full vaccination",274363,0.59556135484741
"3219",2021-01-23,19,1653,"Full vaccination",274363,0.60248648688052
"3220",2021-01-24,25,1678,"Full vaccination",274363,0.611598502713558
"3221",2021-01-25,209,1887,"Full vaccination",274363,0.687774955077762
"3222",2021-01-26,176,2063,"Full vaccination",274363,0.751923546542354
"3223",2021-01-27,257,2320,"Full vaccination",274363,0.845595069305992
"3224",2021-01-28,267,2587,"Full vaccination",274363,0.942911398402846
"3225",2021-01-29,388,2975,"Full vaccination",274363,1.08432988413161
