"","接种时间1","events","cumnum","group","N","rate"
"1314",2022-02-15,32,187346,"Full vaccination",274363,68.2839887302588
"1315",2022-02-16,18,187364,"Full vaccination",274363,68.2905493816586
"1316",2022-02-17,26,187390,"Full vaccination",274363,68.300025878125
"1317",2022-02-18,25,187415,"Full vaccination",274363,68.309137893958
"1318",2022-02-19,63,187478,"Full vaccination",274363,68.3321001738573
"1319",2022-02-20,64,187542,"Full vaccination",274363,68.3554269343898
"1320",2022-02-21,23,187565,"Full vaccination",274363,68.3638099889562
"1321",2022-02-22,30,187595,"Full vaccination",274363,68.3747444079559
"1322",2022-02-23,17,187612,"Full vaccination",274363,68.3809405787223
"1323",2022-02-24,19,187631,"Full vaccination",274363,68.3878657107555
"1324",2022-02-25,24,187655,"Full vaccination",274363,68.3966132459552
"1325",2022-02-26,49,187704,"Full vaccination",274363,68.4144727969879
"1326",2022-02-27,42,187746,"Full vaccination",274363,68.4297809835874
"1327",2022-02-28,14,187760,"Full vaccination",274363,68.4348837124539
"1328",2022-03-01,23,187783,"Full vaccination",274363,68.4432667670203
"1329",2022-03-02,16,187799,"Full vaccination",274363,68.4490984571535
"1330",2022-03-03,21,187820,"Full vaccination",274363,68.4567525504532
"1331",2022-03-04,9,187829,"Full vaccination",274363,68.4600328761531
"1332",2022-03-05,37,187866,"Full vaccination",274363,68.473518659586
"1333",2022-03-06,39,187905,"Full vaccination",274363,68.4877334042856
"1334",2022-03-07,25,187930,"Full vaccination",274363,68.4968454201186
"1335",2022-03-08,25,187955,"Full vaccination",274363,68.5059574359516
"1336",2022-03-09,26,187981,"Full vaccination",274363,68.515433932418
"1337",2022-03-10,21,188002,"Full vaccination",274363,68.5230880257178
"1338",2022-03-11,27,188029,"Full vaccination",274363,68.5329290028174
"1339",2022-03-12,61,188090,"Full vaccination",274363,68.55516232145
"1340",2022-03-13,43,188133,"Full vaccination",274363,68.5708349886829
"1341",2022-03-14,37,188170,"Full vaccination",274363,68.5843207721158
"1342",2022-03-15,23,188193,"Full vaccination",274363,68.5927038266822
"1343",2022-03-16,13,188206,"Full vaccination",274363,68.5974420749153
"1344",2022-03-17,16,188222,"Full vaccination",274363,68.6032737650485
"1345",2022-03-18,22,188244,"Full vaccination",274363,68.6112923389816
"1346",2022-03-19,26,188270,"Full vaccination",274363,68.6207688354479
"1347",2022-03-20,11,188281,"Full vaccination",274363,68.6247781224145
"1348",2022-03-21,9,188290,"Full vaccination",274363,68.6280584481144
"1349",2022-03-22,9,188299,"Full vaccination",274363,68.6313387738142
"1350",2022-03-23,12,188311,"Full vaccination",274363,68.6357125414141
"1351",2022-03-24,10,188321,"Full vaccination",274363,68.6393573477473
"1352",2022-03-25,6,188327,"Full vaccination",274363,68.6415442315473
"1353",2022-03-26,9,188336,"Full vaccination",274363,68.6448245572471
"1354",2022-03-27,9,188345,"Full vaccination",274363,68.6481048829471
"1355",2022-03-28,0,188345,"Full vaccination",274363,68.6481048829471
"1356",2022-03-29,0,188345,"Full vaccination",274363,68.6481048829471
"1357",2022-03-30,0,188345,"Full vaccination",274363,68.6481048829471
"1358",2022-03-31,0,188345,"Full vaccination",274363,68.6481048829471
"1359",2022-04-01,0,188345,"Full vaccination",274363,68.6481048829471
"1360",2022-04-02,0,188345,"Full vaccination",274363,68.6481048829471
"1361",2022-04-03,0,188345,"Full vaccination",274363,68.6481048829471
"1362",2022-04-04,0,188345,"Full vaccination",274363,68.6481048829471
"1363",2022-04-05,0,188345,"Full vaccination",274363,68.6481048829471
"1364",2022-04-06,0,188345,"Full vaccination",274363,68.6481048829471
"1365",2022-04-07,0,188345,"Full vaccination",274363,68.6481048829471
"1366",2022-04-08,0,188345,"Full vaccination",274363,68.6481048829471
"1367",2022-04-09,0,188345,"Full vaccination",274363,68.6481048829471
"1368",2022-04-10,0,188345,"Full vaccination",274363,68.6481048829471
"1369",2022-04-11,0,188345,"Full vaccination",274363,68.6481048829471
"1370",2022-04-12,0,188345,"Full vaccination",274363,68.6481048829471
"1371",2022-04-13,1,188346,"Full vaccination",274363,68.6484693635804
"1372",2022-04-14,0,188346,"Full vaccination",274363,68.6484693635804
"1373",2022-04-15,0,188346,"Full vaccination",274363,68.6484693635804
"1374",2022-04-16,1,188347,"Full vaccination",274363,68.6488338442137
"1375",2022-04-17,0,188347,"Full vaccination",274363,68.6488338442137
"1376",2022-04-18,1,188348,"Full vaccination",274363,68.649198324847
"1377",2022-04-19,0,188348,"Full vaccination",274363,68.649198324847
"1378",2022-04-20,0,188348,"Full vaccination",274363,68.649198324847
"1379",2022-04-21,0,188348,"Full vaccination",274363,68.649198324847
"1380",2022-04-22,0,188348,"Full vaccination",274363,68.649198324847
"1381",2022-04-23,0,188348,"Full vaccination",274363,68.649198324847
"1382",2022-04-24,0,188348,"Full vaccination",274363,68.649198324847
"1383",2022-04-25,0,188348,"Full vaccination",274363,68.649198324847
"1384",2022-04-26,0,188348,"Full vaccination",274363,68.649198324847
"1385",2022-04-27,0,188348,"Full vaccination",274363,68.649198324847
"1386",2022-04-28,0,188348,"Full vaccination",274363,68.649198324847
"1387",2022-04-29,0,188348,"Full vaccination",274363,68.649198324847
"1388",2022-04-30,0,188348,"Full vaccination",274363,68.649198324847
"1389",2022-05-01,0,188348,"Full vaccination",274363,68.649198324847
"1390",2022-05-02,0,188348,"Full vaccination",274363,68.649198324847
"1391",2022-05-03,0,188348,"Full vaccination",274363,68.649198324847
"1392",2022-05-04,1,188349,"Full vaccination",274363,68.6495628054803
"1393",2022-05-05,0,188349,"Full vaccination",274363,68.6495628054803
"1394",2022-05-06,0,188349,"Full vaccination",274363,68.6495628054803
"1395",2022-05-07,2,188351,"Full vaccination",274363,68.650291766747
"1396",2022-05-08,2,188353,"Full vaccination",274363,68.6510207280136
"1397",2022-05-09,1,188354,"Full vaccination",274363,68.6513852086469
"1398",2022-05-10,1,188355,"Full vaccination",274363,68.6517496892803
"1399",2022-05-11,1,188356,"Full vaccination",274363,68.6521141699136
"1400",2022-05-12,2,188358,"Full vaccination",274363,68.6528431311802
"1401",2022-05-13,0,188358,"Full vaccination",274363,68.6528431311802
"1402",2022-05-14,0,188358,"Full vaccination",274363,68.6528431311802
"1403",2022-05-15,0,188358,"Full vaccination",274363,68.6528431311802
"1404",2022-05-16,7,188365,"Full vaccination",274363,68.6553944956135
"1405",2022-05-17,3,188368,"Full vaccination",274363,68.6564879375134
"1406",2022-05-18,0,188368,"Full vaccination",274363,68.6564879375134
"1407",2022-05-19,1,188369,"Full vaccination",274363,68.6568524181468
"1408",2022-05-20,0,188369,"Full vaccination",274363,68.6568524181468
"1409",2022-05-21,3,188372,"Full vaccination",274363,68.6579458600467
"1410",2022-05-22,0,188372,"Full vaccination",274363,68.6579458600467
"1411",2022-05-23,3,188375,"Full vaccination",274363,68.6590393019467
"1412",2022-05-24,7,188382,"Full vaccination",274363,68.66159066638
"1413",2022-05-25,13,188395,"Full vaccination",274363,68.6663289146131
"1414",2022-05-26,4,188399,"Full vaccination",274363,68.6677868371464
"1415",2022-05-27,4,188403,"Full vaccination",274363,68.6692447596797
"1416",2022-05-28,17,188420,"Full vaccination",274363,68.6754409304462
"1417",2022-05-29,14,188434,"Full vaccination",274363,68.6805436593127
"1418",2022-05-30,13,188447,"Full vaccination",274363,68.6852819075458
"1419",2022-05-31,25,188472,"Full vaccination",274363,68.6943939233789
"1420",2022-06-01,22,188494,"Full vaccination",274363,68.702412497312
"1421",2022-06-02,25,188519,"Full vaccination",274363,68.711524513145
"1422",2022-06-03,9,188528,"Full vaccination",274363,68.7148048388449
"1423",2022-06-04,18,188546,"Full vaccination",274363,68.7213654902447
"1424",2022-06-05,9,188555,"Full vaccination",274363,68.7246458159446
"1425",2022-06-06,18,188573,"Full vaccination",274363,68.7312064673444
"1426",2022-06-07,22,188595,"Full vaccination",274363,68.7392250412774
"1427",2022-06-08,13,188608,"Full vaccination",274363,68.7439632895106
"1428",2022-06-09,11,188619,"Full vaccination",274363,68.7479725764771
"1429",2022-06-10,19,188638,"Full vaccination",274363,68.7548977085103
"1430",2022-06-11,6,188644,"Full vaccination",274363,68.7570845923102
"1431",2022-06-12,11,188655,"Full vaccination",274363,68.7610938792767
"1432",2022-06-13,7,188662,"Full vaccination",274363,68.76364524371
"1433",2022-06-14,11,188673,"Full vaccination",274363,68.7676545306765
"1434",2022-06-15,30,188703,"Full vaccination",274363,68.7785889496762
"1435",2022-06-16,29,188732,"Full vaccination",274363,68.7891588880425
"1436",2022-06-17,31,188763,"Full vaccination",274363,68.8004577876755
"1437",2022-06-18,10,188773,"Full vaccination",274363,68.8041025940087
"1438",2022-06-19,19,188792,"Full vaccination",274363,68.8110277260418
"1439",2022-06-20,20,188812,"Full vaccination",274363,68.8183173387082
"1440",2022-06-21,30,188842,"Full vaccination",274363,68.8292517577079
"1441",2022-06-22,38,188880,"Full vaccination",274363,68.8431020217741
"1442",2022-06-23,40,188920,"Full vaccination",274363,68.8576812471069
"1443",2022-06-24,15,188935,"Full vaccination",274363,68.8631484566068
"1444",2022-06-25,35,188970,"Full vaccination",274363,68.875905278773
"1445",2022-06-26,26,188996,"Full vaccination",274363,68.8853817752394
"1446",2022-06-27,36,189032,"Full vaccination",274363,68.898503078039
"1447",2022-06-28,54,189086,"Full vaccination",274363,68.9181850322383
"1448",2022-06-29,36,189122,"Full vaccination",274363,68.9313063350379
"1449",2022-06-30,30,189152,"Full vaccination",274363,68.9422407540375
"1450",2022-07-01,24,189176,"Full vaccination",274363,68.9509882892372
"1451",2022-07-02,23,189199,"Full vaccination",274363,68.9593713438036
"1452",2022-07-03,22,189221,"Full vaccination",274363,68.9673899177367
"1453",2022-07-04,28,189249,"Full vaccination",274363,68.9775953754697
"1454",2022-07-05,22,189271,"Full vaccination",274363,68.9856139494028
"1455",2022-07-06,29,189300,"Full vaccination",274363,68.9961838877691
"1456",2022-07-07,18,189318,"Full vaccination",274363,69.0027445391689
"1457",2022-07-08,23,189341,"Full vaccination",274363,69.0111275937353
"1458",2022-07-09,17,189358,"Full vaccination",274363,69.0173237645018
"1459",2022-07-10,18,189376,"Full vaccination",274363,69.0238844159016
"1460",2022-07-11,22,189398,"Full vaccination",274363,69.0319029898346
"1461",2022-07-12,28,189426,"Full vaccination",274363,69.0421084475676
"1462",2022-07-13,31,189457,"Full vaccination",274363,69.0534073472006
"1463",2022-07-14,20,189477,"Full vaccination",274363,69.060696959867
"1464",2022-07-15,13,189490,"Full vaccination",274363,69.0654352081002
"1465",2022-07-16,20,189510,"Full vaccination",274363,69.0727248207667
"1466",2022-07-17,8,189518,"Full vaccination",274363,69.0756406658332
"1467",2022-07-18,20,189538,"Full vaccination",274363,69.0829302784997
"1468",2022-07-19,16,189554,"Full vaccination",274363,69.0887619686328
"1469",2022-07-20,19,189573,"Full vaccination",274363,69.0956871006659
"1470",2022-07-21,23,189596,"Full vaccination",274363,69.1040701552323
"1471",2022-07-22,23,189619,"Full vaccination",274363,69.1124532097987
"1472",2022-07-23,21,189640,"Full vaccination",274363,69.1201073030985
"1473",2022-07-24,10,189650,"Full vaccination",274363,69.1237521094317
"1474",2022-07-25,22,189672,"Full vaccination",274363,69.1317706833647
"1475",2022-07-26,20,189692,"Full vaccination",274363,69.1390602960312
"1476",2022-07-27,22,189714,"Full vaccination",274363,69.1470788699642
"1477",2022-07-28,15,189729,"Full vaccination",274363,69.1525460794641
"1478",2022-07-29,17,189746,"Full vaccination",274363,69.1587422502305
"1479",2022-07-30,20,189766,"Full vaccination",274363,69.166031862897
"1480",2022-07-31,18,189784,"Full vaccination",274363,69.1725925142968
"1481",2022-08-01,4,189788,"Full vaccination",274363,69.17405043683
"1482",2022-08-02,10,189798,"Full vaccination",274363,69.1776952431633
"1483",2022-08-03,13,189811,"Full vaccination",274363,69.1824334913964
"1484",2022-08-04,8,189819,"Full vaccination",274363,69.185349336463
"1485",2022-08-05,12,189831,"Full vaccination",274363,69.1897231040629
"1486",2022-08-06,15,189846,"Full vaccination",274363,69.1951903135627
"1487",2022-08-07,5,189851,"Full vaccination",274363,69.1970127167293
"1488",2022-08-08,13,189864,"Full vaccination",274363,69.2017509649625
"1489",2022-08-09,5,189869,"Full vaccination",274363,69.2035733681291
"1490",2022-08-10,8,189877,"Full vaccination",274363,69.2064892131957
"1491",2022-08-11,4,189881,"Full vaccination",274363,69.2079471357289
"1492",2022-08-12,9,189890,"Full vaccination",274363,69.2112274614288
"1493",2022-08-13,5,189895,"Full vaccination",274363,69.2130498645954
"1494",2022-08-14,7,189902,"Full vaccination",274363,69.2156012290287
"1495",2022-08-15,9,189911,"Full vaccination",274363,69.2188815547286
"1496",2022-08-16,1,189912,"Full vaccination",274363,69.2192460353619
"1497",2022-08-17,9,189921,"Full vaccination",274363,69.2225263610618
"1498",2022-08-18,13,189934,"Full vaccination",274363,69.227264609295
"1499",2022-08-19,11,189945,"Full vaccination",274363,69.2312738962615
"1500",2022-08-20,6,189951,"Full vaccination",274363,69.2334607800614
"1501",2022-08-21,13,189964,"Full vaccination",274363,69.2381990282946
"1502",2022-08-22,16,189980,"Full vaccination",274363,69.2440307184278
"1503",2022-08-23,15,189995,"Full vaccination",274363,69.2494979279276
"1504",2022-08-24,9,190004,"Full vaccination",274363,69.2527782536275
"1505",2022-08-25,18,190022,"Full vaccination",274363,69.2593389050273
"1506",2022-08-26,24,190046,"Full vaccination",274363,69.268086440227
"1507",2022-08-27,12,190058,"Full vaccination",274363,69.2724602078269
"1508",2022-08-28,5,190063,"Full vaccination",274363,69.2742826109935
"1509",2022-08-29,9,190072,"Full vaccination",274363,69.2775629366934
"1510",2022-08-30,8,190080,"Full vaccination",274363,69.2804787817599
"1511",2022-08-31,8,190088,"Full vaccination",274363,69.2833946268265
"1512",2022-09-01,6,190094,"Full vaccination",274363,69.2855815106264
"1513",2022-09-02,6,190100,"Full vaccination",274363,69.2877683944264
"1514",2022-09-03,8,190108,"Full vaccination",274363,69.2906842394929
"1515",2022-09-04,6,190114,"Full vaccination",274363,69.2928711232929
"1516",2022-09-05,4,190118,"Full vaccination",274363,69.2943290458261
"1517",2022-09-06,7,190125,"Full vaccination",274363,69.2968804102594
"1518",2022-09-07,7,190132,"Full vaccination",274363,69.2994317746926
"1519",2022-09-08,7,190139,"Full vaccination",274363,69.3019831391259
"1520",2022-09-09,7,190146,"Full vaccination",274363,69.3045345035592
"1521",2022-09-10,0,190146,"Full vaccination",274363,69.3045345035592
"1522",2022-09-11,3,190149,"Full vaccination",274363,69.3056279454591
"1523",2022-09-12,2,190151,"Full vaccination",274363,69.3063569067258
"1524",2022-09-13,3,190154,"Full vaccination",274363,69.3074503486257
"1525",2022-09-14,5,190159,"Full vaccination",274363,69.3092727517923
"1526",2022-09-15,4,190163,"Full vaccination",274363,69.3107306743256
"1527",2022-09-16,3,190166,"Full vaccination",274363,69.3118241162256
"1528",2022-09-17,7,190173,"Full vaccination",274363,69.3143754806588
"1529",2022-09-18,0,190173,"Full vaccination",274363,69.3143754806588
"1530",2022-09-19,2,190175,"Full vaccination",274363,69.3151044419255
"1531",2022-09-20,5,190180,"Full vaccination",274363,69.3169268450921
"1532",2022-09-21,6,190186,"Full vaccination",274363,69.319113728892
"1533",2022-09-22,5,190191,"Full vaccination",274363,69.3209361320586
"1534",2022-09-23,7,190198,"Full vaccination",274363,69.3234874964919
"1535",2022-09-24,9,190207,"Full vaccination",274363,69.3267678221918
"1536",2022-09-25,1,190208,"Full vaccination",274363,69.3271323028251
"1537",2022-09-26,1,190209,"Full vaccination",274363,69.3274967834584
"1538",2022-09-27,0,190209,"Full vaccination",274363,69.3274967834584
"1539",2022-09-28,3,190212,"Full vaccination",274363,69.3285902253584
"1540",2022-09-29,1,190213,"Full vaccination",274363,69.3289547059917
"1541",2022-09-30,3,190216,"Full vaccination",274363,69.3300481478917
"1542",2022-10-01,0,190216,"Full vaccination",274363,69.3300481478917
"1543",2022-10-02,0,190216,"Full vaccination",274363,69.3300481478917
"1544",2022-10-03,0,190216,"Full vaccination",274363,69.3300481478917
"1545",2022-10-04,0,190216,"Full vaccination",274363,69.3300481478917
"1546",2022-10-05,1,190217,"Full vaccination",274363,69.330412628525
"1547",2022-10-06,3,190220,"Full vaccination",274363,69.331506070425
"1548",2022-10-07,2,190222,"Full vaccination",274363,69.3322350316916
"1549",2022-10-08,2,190224,"Full vaccination",274363,69.3329639929582
"1550",2022-10-09,1,190225,"Full vaccination",274363,69.3333284735916
"1551",2022-10-10,4,190229,"Full vaccination",274363,69.3347863961248
"1552",2022-10-11,5,190234,"Full vaccination",274363,69.3366087992915
"1553",2022-10-12,4,190238,"Full vaccination",274363,69.3380667218247
"1554",2022-10-13,3,190241,"Full vaccination",274363,69.3391601637247
"1555",2022-10-14,3,190244,"Full vaccination",274363,69.3402536056247
"1556",2022-10-15,5,190249,"Full vaccination",274363,69.3420760087913
"1557",2022-10-16,1,190250,"Full vaccination",274363,69.3424404894246
"1558",2022-10-17,3,190253,"Full vaccination",274363,69.3435339313246
"1559",2022-10-18,1,190254,"Full vaccination",274363,69.3438984119579
"1560",2022-10-19,2,190256,"Full vaccination",274363,69.3446273732245
"1561",2022-10-20,6,190262,"Full vaccination",274363,69.3468142570245
"1562",2022-10-21,2,190264,"Full vaccination",274363,69.3475432182911
"1563",2022-10-22,3,190267,"Full vaccination",274363,69.3486366601911
"1564",2022-10-23,1,190268,"Full vaccination",274363,69.3490011408244
"1565",2022-10-24,2,190270,"Full vaccination",274363,69.349730102091
"1566",2022-10-25,3,190273,"Full vaccination",274363,69.350823543991
"1567",2022-10-26,3,190276,"Full vaccination",274363,69.351916985891
"1568",2022-10-27,2,190278,"Full vaccination",274363,69.3526459471576
"1569",2022-10-28,2,190280,"Full vaccination",274363,69.3533749084242
"1570",2022-10-29,2,190282,"Full vaccination",274363,69.3541038696909
"1571",2022-10-30,1,190283,"Full vaccination",274363,69.3544683503242
"1572",2022-10-31,1,190284,"Full vaccination",274363,69.3548328309575
"1573",2022-11-01,1,190285,"Full vaccination",274363,69.3551973115908
"1574",2022-11-02,3,190288,"Full vaccination",274363,69.3562907534908
"1575",2022-11-03,2,190290,"Full vaccination",274363,69.3570197147575
"1576",2022-11-04,3,190293,"Full vaccination",274363,69.3581131566574
"1577",2022-11-05,2,190295,"Full vaccination",274363,69.3588421179241
"1578",2022-11-06,0,190295,"Full vaccination",274363,69.3588421179241
"1579",2022-11-07,7,190302,"Full vaccination",274363,69.3613934823573
"1580",2022-11-08,3,190305,"Full vaccination",274363,69.3624869242573
"1581",2022-11-09,3,190308,"Full vaccination",274363,69.3635803661572
"1582",2022-11-10,1,190309,"Full vaccination",274363,69.3639448467906
"1583",2022-11-11,3,190312,"Full vaccination",274363,69.3650382886905
"1584",2022-11-12,7,190319,"Full vaccination",274363,69.3675896531238
"1585",2022-11-13,2,190321,"Full vaccination",274363,69.3683186143904
"1586",2022-11-14,0,190321,"Full vaccination",274363,69.3683186143904
"1587",2022-11-15,3,190324,"Full vaccination",274363,69.3694120562904
"1588",2022-11-16,3,190327,"Full vaccination",274363,69.3705054981904
"1589",2022-11-17,7,190334,"Full vaccination",274363,69.3730568626236
"1590",2022-11-18,7,190341,"Full vaccination",274363,69.3756082270568
"1591",2022-11-19,10,190351,"Full vaccination",274363,69.3792530333901
"1592",2022-11-20,1,190352,"Full vaccination",274363,69.3796175140234
"1593",2022-11-21,4,190356,"Full vaccination",274363,69.3810754365567
"1594",2022-11-22,6,190362,"Full vaccination",274363,69.3832623203566
"1595",2022-11-23,3,190365,"Full vaccination",274363,69.3843557622566
"1596",2022-11-24,7,190372,"Full vaccination",274363,69.3869071266898
"1597",2022-11-25,10,190382,"Full vaccination",274363,69.390551933023
"1598",2022-11-26,10,190392,"Full vaccination",274363,69.3941967393562
"1599",2022-11-27,3,190395,"Full vaccination",274363,69.3952901812562
"1600",2022-11-28,6,190401,"Full vaccination",274363,69.3974770650562
"1601",2022-11-29,3,190404,"Full vaccination",274363,69.3985705069561
"1602",2022-11-30,2,190406,"Full vaccination",274363,69.3992994682228
"1603",2022-12-01,5,190411,"Full vaccination",274363,69.4011218713894
"1604",2022-12-02,6,190417,"Full vaccination",274363,69.4033087551893
"1605",2022-12-03,3,190420,"Full vaccination",274363,69.4044021970893
"1606",2022-12-04,4,190424,"Full vaccination",274363,69.4058601196225
"1607",2022-12-05,4,190428,"Full vaccination",274363,69.4073180421558
"1608",2022-12-06,8,190436,"Full vaccination",274363,69.4102338872224
"1609",2022-12-07,7,190443,"Full vaccination",274363,69.4127852516556
"1610",2022-12-08,18,190461,"Full vaccination",274363,69.4193459030554
"1611",2022-12-09,20,190481,"Full vaccination",274363,69.4266355157219
"1612",2022-12-10,21,190502,"Full vaccination",274363,69.4342896090216
"1613",2022-12-11,9,190511,"Full vaccination",274363,69.4375699347215
"1614",2022-12-12,25,190536,"Full vaccination",274363,69.4466819505546
"1615",2022-12-13,30,190566,"Full vaccination",274363,69.4576163695542
"1616",2022-12-14,17,190583,"Full vaccination",274363,69.4638125403207
"1617",2022-12-15,18,190601,"Full vaccination",274363,69.4703731917205
"1618",2022-12-16,14,190615,"Full vaccination",274363,69.475475920587
"1619",2022-12-17,107,190722,"Full vaccination",274363,69.5144753483524
"1620",2022-12-18,12,190734,"Full vaccination",274363,69.5188491159522
"1621",2022-12-19,0,190734,"Full vaccination",274363,69.5188491159522
"1622",2022-12-20,14,190748,"Full vaccination",274363,69.5239518448187
"1623",2022-12-21,13,190761,"Full vaccination",274363,69.5286900930519
"1624",2022-12-22,8,190769,"Full vaccination",274363,69.5316059381185
"1625",2022-12-23,1,190770,"Full vaccination",274363,69.5319704187518
"1626",2022-12-24,2,190772,"Full vaccination",274363,69.5326993800184
"1627",2022-12-25,2,190774,"Full vaccination",274363,69.5334283412851
"1628",2022-12-26,1,190775,"Full vaccination",274363,69.5337928219184
"1629",2022-12-27,6,190781,"Full vaccination",274363,69.5359797057183
"1630",2022-12-28,4,190785,"Full vaccination",274363,69.5374376282516
"1631",2022-12-29,10,190795,"Full vaccination",274363,69.5410824345848
"1632",2022-12-30,5,190800,"Full vaccination",274363,69.5429048377515
"1633",2022-12-31,5,190805,"Full vaccination",274363,69.5447272409181
"1634",2023-01-01,2,190807,"Full vaccination",274363,69.5454562021847
"1635",2023-01-02,5,190812,"Full vaccination",274363,69.5472786053513
"1636",2023-01-03,7,190819,"Full vaccination",274363,69.5498299697846
"1637",2021-04-08,1,1,"Booster vaccination",274363,0.000364480633321548
"1638",2021-04-09,0,1,"Booster vaccination",274363,0.000364480633321548
"1639",2021-04-10,0,1,"Booster vaccination",274363,0.000364480633321548
"1640",2021-04-11,0,1,"Booster vaccination",274363,0.000364480633321548
"1641",2021-04-12,0,1,"Booster vaccination",274363,0.000364480633321548
"1642",2021-04-13,0,1,"Booster vaccination",274363,0.000364480633321548
"1643",2021-04-14,0,1,"Booster vaccination",274363,0.000364480633321548
"1644",2021-04-15,0,1,"Booster vaccination",274363,0.000364480633321548
"1645",2021-04-16,0,1,"Booster vaccination",274363,0.000364480633321548
"1646",2021-04-17,0,1,"Booster vaccination",274363,0.000364480633321548
"1647",2021-04-18,0,1,"Booster vaccination",274363,0.000364480633321548
"1648",2021-04-19,0,1,"Booster vaccination",274363,0.000364480633321548
"1649",2021-04-20,0,1,"Booster vaccination",274363,0.000364480633321548
"1650",2021-04-21,0,1,"Booster vaccination",274363,0.000364480633321548
"1651",2021-04-22,0,1,"Booster vaccination",274363,0.000364480633321548
"1652",2021-04-23,1,2,"Booster vaccination",274363,0.000728961266643097
"1653",2021-04-24,0,2,"Booster vaccination",274363,0.000728961266643097
"1654",2021-04-25,0,2,"Booster vaccination",274363,0.000728961266643097
"1655",2021-04-26,0,2,"Booster vaccination",274363,0.000728961266643097
"1656",2021-04-27,0,2,"Booster vaccination",274363,0.000728961266643097
"1657",2021-04-28,0,2,"Booster vaccination",274363,0.000728961266643097
"1658",2021-04-29,0,2,"Booster vaccination",274363,0.000728961266643097
"1659",2021-04-30,0,2,"Booster vaccination",274363,0.000728961266643097
"1660",2021-05-01,0,2,"Booster vaccination",274363,0.000728961266643097
"1661",2021-05-02,0,2,"Booster vaccination",274363,0.000728961266643097
"1662",2021-05-03,0,2,"Booster vaccination",274363,0.000728961266643097
"1663",2021-05-04,0,2,"Booster vaccination",274363,0.000728961266643097
"1664",2021-05-05,0,2,"Booster vaccination",274363,0.000728961266643097
"1665",2021-05-06,0,2,"Booster vaccination",274363,0.000728961266643097
"1666",2021-05-07,0,2,"Booster vaccination",274363,0.000728961266643097
"1667",2021-05-08,0,2,"Booster vaccination",274363,0.000728961266643097
"1668",2021-05-09,0,2,"Booster vaccination",274363,0.000728961266643097
"1669",2021-05-10,0,2,"Booster vaccination",274363,0.000728961266643097
"1670",2021-05-11,0,2,"Booster vaccination",274363,0.000728961266643097
"1671",2021-05-12,0,2,"Booster vaccination",274363,0.000728961266643097
"1672",2021-05-13,0,2,"Booster vaccination",274363,0.000728961266643097
"1673",2021-05-14,0,2,"Booster vaccination",274363,0.000728961266643097
"1674",2021-05-15,0,2,"Booster vaccination",274363,0.000728961266643097
"1675",2021-05-16,0,2,"Booster vaccination",274363,0.000728961266643097
"1676",2021-05-17,0,2,"Booster vaccination",274363,0.000728961266643097
"1677",2021-05-18,0,2,"Booster vaccination",274363,0.000728961266643097
"1678",2021-05-19,0,2,"Booster vaccination",274363,0.000728961266643097
"1679",2021-05-20,0,2,"Booster vaccination",274363,0.000728961266643097
"1680",2021-05-21,0,2,"Booster vaccination",274363,0.000728961266643097
"1681",2021-05-22,0,2,"Booster vaccination",274363,0.000728961266643097
"1682",2021-05-23,0,2,"Booster vaccination",274363,0.000728961266643097
"1683",2021-05-24,0,2,"Booster vaccination",274363,0.000728961266643097
"1684",2021-05-25,0,2,"Booster vaccination",274363,0.000728961266643097
"1685",2021-05-26,0,2,"Booster vaccination",274363,0.000728961266643097
"1686",2021-05-27,0,2,"Booster vaccination",274363,0.000728961266643097
"1687",2021-05-28,0,2,"Booster vaccination",274363,0.000728961266643097
"1688",2021-05-29,0,2,"Booster vaccination",274363,0.000728961266643097
"1689",2021-05-30,0,2,"Booster vaccination",274363,0.000728961266643097
"1690",2021-05-31,0,2,"Booster vaccination",274363,0.000728961266643097
"1691",2021-06-01,0,2,"Booster vaccination",274363,0.000728961266643097
"1692",2021-06-02,0,2,"Booster vaccination",274363,0.000728961266643097
"1693",2021-06-03,0,2,"Booster vaccination",274363,0.000728961266643097
"1694",2021-06-04,0,2,"Booster vaccination",274363,0.000728961266643097
"1695",2021-06-05,0,2,"Booster vaccination",274363,0.000728961266643097
"1696",2021-06-06,0,2,"Booster vaccination",274363,0.000728961266643097
"1697",2021-06-07,0,2,"Booster vaccination",274363,0.000728961266643097
"1698",2021-06-08,0,2,"Booster vaccination",274363,0.000728961266643097
"1699",2021-06-09,0,2,"Booster vaccination",274363,0.000728961266643097
"1700",2021-06-10,0,2,"Booster vaccination",274363,0.000728961266643097
"1701",2021-06-11,0,2,"Booster vaccination",274363,0.000728961266643097
"1702",2021-06-12,1,3,"Booster vaccination",274363,0.00109344189996465
"1703",2021-06-13,0,3,"Booster vaccination",274363,0.00109344189996465
"1704",2021-06-14,0,3,"Booster vaccination",274363,0.00109344189996465
"1705",2021-06-15,0,3,"Booster vaccination",274363,0.00109344189996465
"1706",2021-06-16,0,3,"Booster vaccination",274363,0.00109344189996465
"1707",2021-06-17,0,3,"Booster vaccination",274363,0.00109344189996465
"1708",2021-06-18,0,3,"Booster vaccination",274363,0.00109344189996465
"1709",2021-06-19,0,3,"Booster vaccination",274363,0.00109344189996465
"1710",2021-06-20,2,5,"Booster vaccination",274363,0.00182240316660774
"1711",2021-06-21,0,5,"Booster vaccination",274363,0.00182240316660774
